year,itl22cd,mean_projection,upper_pi,lower_pi
2023,TLC1,12621.2665219492,12737.3165101382,12510.4096414634
2024,TLC1,12300.8690416845,12428.56218195,12179.7375381866
2025,TLC1,11971.0127770862,12109.1637139371,11840.3484040544
2026,TLC1,11382.8010539762,11527.481817609,11244.8250411695
2027,TLC1,11797.6884348077,11960.641432708,11641.4480101964
2028,TLC1,11340.3789285815,11605.8864064439,11078.5403326353
2029,TLC1,11110.3482442976,11395.8792851077,10826.8058228426
2030,TLC1,10884.9835518686,11185.4094997975,10579.3047670117
2031,TLC1,10664.1902053126,10988.6500625584,10335.3397995821
2032,TLC1,10447.875478467,10793.9546305514,10096.7992220054
2033,TLC1,10235.9485260467,10604.4188819577,9864.56346363355
2023,TLC2,14814.6490066352,14885.338804386,14728.9470462554
2024,TLC2,14544.1851822414,14623.6881076732,14452.0546706709
2025,TLC2,13747.2385528536,13832.7475301803,13651.2964050828
2026,TLC2,13845.9021151234,13940.1375192744,13740.8030077955
2027,TLC2,14006.8770417289,14111.5974170204,13890.6491645412
2028,TLC2,13636.8480387295,13968.7317916745,13323.5281841732
2029,TLC2,13444.3594373058,13818.425344471,13107.9962263105
2030,TLC2,13254.5878758881,13671.5396945241,12894.3663612514
2031,TLC2,13067.4950025619,13530.8680129155,12690.4969168675
2032,TLC2,12883.0430067626,13377.8670033247,12482.6322061809
2033,TLC2,12701.1946116341,13233.90025064,12284.2561181508
2023,TLD1,4503.76946926533,4559.81371980513,4436.41460719679
2024,TLD1,4562.8217757619,4627.2732151203,4485.26758118615
2025,TLD1,4311.0867028152,4380.64271535548,4228.88001202484
2026,TLD1,4298.97548605415,4375.94689636833,4209.51418337034
2027,TLD1,4307.68728086775,4392.44939543546,4211.85628227519
2028,TLD1,4216.5950953853,4353.98254733152,4071.7527610827
2029,TLD1,4143.81412659939,4294.4416621756,3986.86555686001
2030,TLD1,4072.28940113245,4233.72627859252,3903.22282068414
2031,TLD1,4001.99923546883,4172.75683134563,3820.92658198007
2032,TLD1,3932.9223203634,4113.77544329528,3743.11173756647
2033,TLD1,3865.03771438142,4057.042711023,3667.41101020349
2023,TLD3,34302.44478811,34602.6020650262,33893.6782607172
2024,TLD3,33944.3645695037,34281.2384675513,33505.4997525143
2025,TLD3,33242.3040197083,33619.859723847,32781.8363562296
2026,TLD3,32046.7193031955,32447.4114139316,31569.2669892519
2027,TLD3,33033.9479855739,33487.0963396221,32506.0105624428
2028,TLD3,32431.8181673755,33319.7283664752,31576.8955517947
2029,TLD3,32076.1685598167,33024.9570895141,31105.1589027778
2030,TLD3,31724.4190309616,32740.5249278986,30695.6991329639
2031,TLD3,31376.5268122717,32470.8765208578,30303.635155689
2032,TLD3,31032.4496042116,32189.548356411,29905.3896861684
2033,TLD3,30692.1455711053,31920.192263627,29514.5448254443
2023,TLD4,16594.1749916125,16712.9483095922,16456.2531523092
2024,TLD4,16788.466996993,16922.7281289094,16632.621925998
2025,TLD4,16240.4560712857,16384.4490168484,16073.1865927494
2026,TLD4,15724.2348844453,15879.939214821,15546.527052829
2027,TLD4,16310.5655194497,16489.8146801531,16107.7720260951
2028,TLD4,15912.4194830654,16262.681163524,15561.5512510056
2029,TLD4,15742.264104243,16120.8111096135,15358.5060430781
2030,TLD4,15573.9282383471,15984.889168637,15158.8119466564
2031,TLD4,15407.3924288827,15849.7590021809,14958.6101749297
2032,TLD4,15242.6374274077,15724.0312524606,14761.9896890163
2033,TLD4,15079.6441913085,15599.3008603087,14566.0344182348
2023,TLD6,10299.7867950938,10421.6001588486,10186.6093157823
2024,TLD6,9849.97059242395,9981.11749146778,9730.09287274302
2025,TLD6,9894.126225354,10041.9650714386,9761.22297235054
2026,TLD6,9636.83917739145,9797.85077951197,9491.31220825512
2027,TLD6,9998.56395113222,10181.7066984611,9833.73592382176
2028,TLD6,9663.8955888588,9949.29715108478,9412.64648292336
2029,TLD6,9571.79849452753,9883.64539733421,9295.29753761756
2030,TLD6,9480.57908711934,9820.00843421775,9186.18665894757
2031,TLD6,9390.22900226245,9756.56876770593,9072.72173446832
2032,TLD6,9300.73995529773,9698.30706718989,8960.81336277925
2033,TLD6,9212.10374051897,9633.06050185982,8847.73823929591
2023,TLD7,17224.1273556809,17364.6519751168,17083.0175666869
2024,TLD7,16790.5992891543,16945.9278756961,16638.3598785718
2025,TLD7,15978.4706620019,16142.6296563129,15818.0387002651
2026,TLD7,15703.2194789605,15879.1515982274,15531.0221508803
2027,TLD7,16138.7521325045,16340.8608056314,15945.8181800767
2028,TLD7,15915.3844635189,16536.4465631906,15348.1573633794
2029,TLD7,15754.5369069194,16444.2421569751,15147.5028456997
2030,TLD7,15595.3149432501,16344.6357190771,14949.7437607465
2031,TLD7,15437.7021435863,16243.9357410786,14755.0444911767
2032,TLD7,15281.6822450412,16151.3357535441,14557.3698618202
2033,TLD7,15127.2391490872,16047.9167926103,14367.7669488135
2023,TLE1,9897.8684084394,9994.42805579041,9772.93871415401
2024,TLE1,9406.35316057516,9508.97072840398,9273.03583050035
2025,TLE1,9359.48332555394,9474.44572951585,9213.21510559546
2026,TLE1,8970.61294888405,9092.187574729,8817.63802999496
2027,TLE1,9173.85847870835,9310.55690050209,9003.36027890905
2028,TLE1,8917.91335216022,9190.83042358494,8640.64217958724
2029,TLE1,8755.15476171654,9050.12644608674,8453.91395153226
2030,TLE1,8595.3666373132,8912.79619380934,8278.57086695838
2031,TLE1,8438.49476572265,8778.3724593284,8097.75054471133
2032,TLE1,8284.48592314933,8641.72762207577,7919.77644458865
2033,TLE1,8133.28785717175,8511.88463728448,7742.17457132381
2023,TLE2,7431.42251950791,7583.77914086819,7329.22157209186
2024,TLE2,7169.38289488022,7330.50963862942,7054.81736472326
2025,TLE2,6815.41329742799,6986.90378184481,6696.25837933438
2026,TLE2,6865.1274867108,7053.9553812533,6731.79064900051
2027,TLE2,6922.27476210642,7130.3422454106,6772.27089739483
2028,TLE2,6733.75398885456,7025.12139875347,6509.26861806374
2029,TLE2,6619.20806957256,6926.54873805534,6374.40445797005
2030,TLE2,6506.61065741539,6839.231151563,6242.02286904946
2031,TLE2,6395.92860689835,6753.40734974011,6115.61158475593
2032,TLE2,6287.12933636488,6668.51119772728,5986.2396116768
2033,TLE2,6180.18081839545,6577.99239088371,5859.40703977257
2023,TLE3,15441.8445671508,15591.8343258281,15317.2141028843
2024,TLE3,14937.0300833134,15096.9088351492,14802.5505941861
2025,TLE3,14756.4694492716,14932.3378520791,14606.7467593025
2026,TLE3,14033.4650073176,14217.7262701999,13874.8705228616
2027,TLE3,14590.7140836289,14803.886050018,14406.8528836505
2028,TLE3,14241.9954508016,14635.0080156261,13823.0372241236
2029,TLE3,14050.9639923519,14481.0762922846,13598.8107650012
2030,TLE3,13862.4948867862,14327.8409364233,13376.1320622875
2031,TLE3,13676.5537646223,14174.3063343131,13158.1545768367
2032,TLE3,13493.1067173846,14021.6903777495,12945.1816998594
2033,TLE3,13312.1202914204,13874.7783135446,12738.6622316008
2023,TLE4,28092.9864475075,28246.3685186152,27909.4141525562
2024,TLE4,27360.0782231881,27531.1780590677,27156.9160938826
2025,TLE4,26649.041991217,26836.9421485833,26431.6208165726
2026,TLE4,25331.502231827,25529.4851810187,25106.2526995078
2027,TLE4,25679.2278858686,25903.673640842,25427.6235015696
2028,TLE4,25437.2679676973,26203.2952177255,24044.7426480361
2029,TLE4,25024.2551051984,25863.3232446182,23546.8578895937
2030,TLE4,24617.9481367762,25525.7335035633,23073.6911885951
2031,TLE4,24218.238182007,25196.881569703,22553.3563459009
2032,TLE4,23825.0181283074,24870.1282778607,22079.4777263304
2033,TLE4,23438.1826022298,24549.3653391768,21630.2636892408
2023,TLF1,23349.8226133398,23432.8259844153,23266.7503704944
2024,TLF1,22884.5430121903,22977.9753417822,22796.2322962838
2025,TLF1,22086.3615844754,22187.8892025996,21992.6121352033
2026,TLF1,21634.3679097918,21743.0036377069,21534.9566429436
2027,TLF1,22093.4582663029,22212.4783671531,21982.0441986295
2028,TLF1,21449.7412970825,21960.8447121293,21081.5104752938
2029,TLF1,21107.3029406038,21665.9900340702,20708.0771394845
2030,TLF1,20770.3315045119,21375.1605295448,20337.6439551722
2031,TLF1,20438.7397111465,21088.2249362133,19964.0289237788
2032,TLF1,20112.4416762078,20808.3726401368,19606.0877571976
2033,TLF1,19791.3528865117,20528.7946218417,19251.8238723382
2023,TLF2,21695.591762743,22161.8846757029,21039.7179597333
2024,TLF2,20988.2034146105,21489.5027999114,20325.7249431327
2025,TLF2,20780.7369851959,21319.8557126304,20086.2572027709
2026,TLF2,19887.439507572,20442.6505637764,19186.828412519
2027,TLF2,20736.0379656903,21369.020982455,19964.4791577343
2028,TLF2,20456.2730914581,21270.6602430293,19612.5862552284
2029,TLF2,20304.7860307782,21179.1079816612,19399.762380746
2030,TLF2,20154.4207936802,21076.0098641617,19198.7966753216
2031,TLF2,20005.1690726022,21001.1605317944,18995.0107486728
2032,TLF2,19857.0226215031,20911.3358469072,18807.7946074578
2033,TLF2,19709.973255407,20815.7935930145,18594.4282762735
2023,TLF3,7356.82793315767,7533.84084005966,7305.49355259597
2024,TLF3,6939.67165706594,7124.33292813876,6881.15972881046
2025,TLF3,6708.65121719941,6904.74991482528,6642.18895840153
2026,TLF3,6459.3179952768,6663.75140795723,6387.47795374784
2027,TLF3,6454.10268009725,6676.60883893609,6373.43420626443
2028,TLF3,6288.41400354179,6666.28396147655,6098.20741472432
2029,TLF3,6141.29507170204,6538.36527724706,5946.36336118848
2030,TLF3,5997.61802204331,6420.48513265525,5788.75864515498
2031,TLF3,5857.3023309185,6308.37181053352,5638.16028567585
2032,TLF3,5720.26935855029,6198.19101417346,5488.45839027737
2033,TLF3,5586.44230495751,6082.37404545542,5345.38524675885
2023,TLG1,14376.7606663529,14532.216940283,14181.3820080533
2024,TLG1,14167.664256927,14345.8465436736,13950.6843882918
2025,TLG1,13703.1678924874,13900.717775064,13476.9850124358
2026,TLG1,13677.1832486985,13892.4465876359,13431.5174618401
2027,TLG1,13974.2354382412,14221.100321597,13702.6882764297
2028,TLG1,13695.1872483397,14023.7459892612,13332.0231312591
2029,TLG1,13601.3701268968,13962.1827918351,13207.8521132791
2030,TLG1,13508.195687596,13901.7707348224,13080.7013136942
2031,TLG1,13415.6595278256,13840.8574594866,12967.7368331545
2032,TLG1,13323.7572751339,13778.9738159118,12842.9678804324
2033,TLG1,13232.4845870217,13718.1184493036,12719.3866756138
2023,TLG2,17238.1692217914,17371.6882339934,17081.254145788
2024,TLG2,16869.1603433423,17018.0162718152,16698.7901057688
2025,TLG2,16908.1034782505,17076.518023938,16719.0380436611
2026,TLG2,16625.4733027681,16809.4511221737,16425.4584910549
2027,TLG2,16929.4242741865,17133.7445180886,16709.580463744
2028,TLG2,16551.3665618197,16861.6846090966,16227.2633218449
2029,TLG2,16418.6277594997,16765.2272918834,16068.1902199272
2030,TLG2,16286.9534970516,16669.0774498832,15907.0788617362
2031,TLG2,16156.3352370689,16577.4489765437,15744.3892385317
2032,TLG2,16026.7645106132,16476.8168430583,15588.2569881419
2033,TLG2,15898.2329166655,16376.8138391858,15434.8950499027
2023,TLG3,36930.4598868754,37519.8219557266,36667.7034497941
2024,TLG3,35762.9853404778,36420.8299161847,35510.9032380029
2025,TLG3,34759.9867458137,35478.1916334525,34521.5069538686
2026,TLG3,33317.7932835686,34083.2707655677,33078.004342454
2027,TLG3,33906.0248830296,34769.2367770581,33646.2249791142
2028,TLG3,33440.7852871106,35001.7686589834,32358.6553652555
2029,TLG3,32929.7905905581,34648.2905303044,31819.6343054739
2030,TLG3,32426.6041909001,34277.6533178694,31271.6306397695
2031,TLG3,31931.1067728073,33906.3226214171,30733.0648616751
2032,TLG3,31443.1808441586,33569.6894931475,30164.7087752691
2033,TLG3,30962.7107081807,33211.3123688562,29630.4334855714
2023,TLH1,25528.8792126625,25754.6733783241,25281.9553646407
2024,TLH1,24388.333115322,24631.3057650048,24118.5361231399
2025,TLH1,23856.2188849522,24121.1353799549,23564.688417544
2026,TLH1,22881.810583791,23162.2053628167,22572.2965134441
2027,TLH1,23516.7201513945,23831.3890469907,23164.8812866587
2028,TLH1,22907.7432499136,23646.6342555383,22106.5234508657
2029,TLH1,22474.0071998778,23286.4567055169,21609.7417399788
2030,TLH1,22048.4835241056,22920.3940219113,21124.38597159
2031,TLH1,21631.0167292017,22555.6707768122,20626.7223600896
2032,TLH1,21221.4542658885,22195.8287033038,20164.7613806713
2033,TLH1,20819.6464732621,21861.5847518074,19719.58238361
2023,TLH2,22536.2943671742,22857.7660356194,22251.5790695172
2024,TLH2,22029.0987293707,22372.8350948037,21713.4681603217
2025,TLH2,21767.406881713,22141.5148529128,21419.8098007151
2026,TLH2,21220.5754877547,21627.7557565743,20839.6504976431
2027,TLH2,21560.1500718023,22005.1469786449,21133.4887086566
2028,TLH2,21336.6837063627,21915.7782053343,20711.8337812161
2029,TLH2,21135.2166400766,21757.0331535305,20453.0584450943
2030,TLH2,20935.6518834162,21605.0858902502,20186.7043915691
2031,TLH2,20737.9714742305,21446.1408921939,19913.9382636138
2032,TLH2,20542.157619972,21294.6242490757,19661.9750880648
2033,TLH2,20348.1926960954,21144.1527526432,19404.615877523
2023,TLH3,21732.9064555894,21964.7187891348,21506.4312411613
2024,TLH3,21139.0926429256,21392.6066089576,20890.8069749903
2025,TLH3,20824.3432424026,21097.9099192849,20558.5660663608
2026,TLH3,20018.5661561821,20302.0503778855,19733.1588659314
2027,TLH3,21036.5523862673,21364.5792429689,20706.1010260723
2028,TLH3,20770.7988305847,21467.0530137502,19986.2359992383
2029,TLH3,20706.1164064813,21463.6228230207,19879.9822831791
2030,TLH3,20641.6354101623,21475.746379634,19736.2567528976
2031,TLH3,20577.3552143606,21469.3292977677,19610.0896224868
2032,TLH3,20513.2751937625,21465.2378185851,19489.4228802601
2033,TLH3,20449.3947250018,21488.2319360962,19364.5529621522
2023,TLI3,7032.52891231942,7104.01742747694,6944.5002476035
2024,TLI3,6954.48502155996,7033.26143844577,6858.17282135539
2025,TLI3,6431.03374893755,6511.36239537258,6331.92006337554
2026,TLI3,6197.00634963791,6281.65700979976,6091.66555550819
2027,TLI3,6000.27370836169,6090.28686160113,5889.62664875669
2028,TLI3,5955.73555148072,6154.62580677754,5715.2409854246
2029,TLI3,5776.98504008733,5990.66312388485,5524.62192480954
2030,TLI3,5603.59939841443,5828.97738864861,5338.46627987395
2031,TLI3,5435.41760970803,5671.76900620399,5158.58328317169
2032,TLI3,5272.28348983758,5519.09737254467,4984.76157278441
2033,TLI3,5114.04554225357,5372.16818230792,4815.92601561802
2023,TLI4,23057.8996895074,23460.1472629493,22575.1378430704
2024,TLI4,21904.9357955086,22347.680011069,21412.1698008835
2025,TLI4,21054.4051364593,21528.1995917669,20542.5912869386
2026,TLI4,19764.4163579985,20258.1010812411,19229.2311091663
2027,TLI4,19691.5632227893,20234.6383118496,19116.4028192638
2028,TLI4,19110.2759161746,20153.1275603755,18259.4927100104
2029,TLI4,18563.7187549559,19662.3702376997,17641.4624230569
2030,TLI4,18032.793222071,19180.7698151691,17073.2034262561
2031,TLI4,17517.0522502749,18721.3815707945,16536.5079471212
2032,TLI4,17016.0615585222,18267.3231174828,16016.8620187618
2033,TLI4,16529.3992862795,17832.1360231626,15513.2292798614
2023,TLI5,24244.5019322793,24677.7930455492,23917.6199412425
2024,TLI5,23137.0888829258,23574.5052981392,22799.0361147889
2025,TLI5,22432.5932732952,22882.1284919089,22074.1437206471
2026,TLI5,20883.2481164799,21321.1775640214,20515.0028155064
2027,TLI5,20895.78614024,21357.6090602586,20492.0357234305
2028,TLI5,21070.1806333802,22214.9086239537,19009.2050381026
2029,TLI5,20661.3605042709,21875.5396358043,18362.6008002186
2030,TLI5,20260.4726231511,21577.3706030363,17608.2378251734
2031,TLI5,19867.3630823392,21264.4731608637,16810.1624526953
2032,TLI5,19481.8809603913,20958.5425500574,15774.4215449579
2033,TLI5,19103.878264159,20655.7197156141,14907.9618093161
2023,TLI6,14189.0674787122,14495.2812470591,13910.408746546
2024,TLI6,13446.7003884104,13732.9285738976,13133.3122789564
2025,TLI6,13233.2741970753,13510.304555875,12879.3582022611
2026,TLI6,12281.381967801,12536.8532163607,11910.8757633476
2027,TLI6,12108.7126078882,12360.9628041525,11694.2958052468
2028,TLI6,11820.4140550686,12732.4065402453,11091.1259178192
2029,TLI6,11538.9910639475,12486.6995829267,10772.402943469
2030,TLI6,11264.2682526648,12234.1360813829,10453.3543411113
2031,TLI6,10996.08610188,12003.3434610035,10143.7308212809
2032,TLI6,10734.2888901243,11779.8479177066,9821.32109221587
2033,TLI6,10478.7246033791,11544.2013631859,9537.63282564638
2023,TLI7,23102.5572087103,23443.5828562828,22665.6854902911
2024,TLI7,22106.867233781,22471.9119665192,21631.0838536677
2025,TLI7,21646.4683459322,22029.085008893,21124.469154081
2026,TLI7,20457.2440461885,20843.3267763883,19911.6450776909
2027,TLI7,20214.4961328834,20628.7842660155,19619.2736488938
2028,TLI7,19673.1678945058,20712.0001666306,18895.2483279156
2029,TLI7,19174.2322689815,20250.6327042452,18358.4911604319
2030,TLI7,18687.9502618146,19821.8770864853,17846.2497014476
2031,TLI7,18214.0009617504,19403.1118356271,17335.2764878283
2032,TLI7,17752.0715962369,18994.6537257731,16837.2330548764
2033,TLI7,17301.8573250165,18593.3706736155,16354.3564558276
2023,TLJ1,27642.1319372466,28019.1167763342,27384.1319915932
2024,TLJ1,26781.8771661955,27179.4974308441,26494.2515349175
2025,TLJ1,26349.5549730279,26777.3054321187,26035.5717477538
2026,TLJ1,25980.6705844433,26437.5820040726,25641.0066314657
2027,TLJ1,26622.3220536544,27130.2508639059,26236.3266213926
2028,TLJ1,25704.2011189211,26489.5399021976,25111.0438373218
2029,TLJ1,25358.2613328501,26204.9190223514,24708.5870357442
2030,TLJ1,25016.9773746353,25925.0282726412,24310.7021653477
2031,TLJ1,24680.2865838543,25634.1818356398,23920.5917823314
2032,TLJ1,24348.1271433999,25358.0057498006,23531.648011639
2033,TLJ1,24020.4380681299,25085.7750875156,23145.1593477336
2023,TLJ2,28367.4753516739,28586.1182449427,28152.7681660993
2024,TLJ2,27601.75988963,27837.4491265053,27368.3513686496
2025,TLJ2,26784.5194639065,27039.8844939905,26528.4390409679
2026,TLJ2,26205.1032358802,26482.7026409186,25925.1169315206
2027,TLJ2,26784.2726740064,27096.3690855055,26468.9417504149
2028,TLJ2,25949.6212173193,26535.5732460734,25396.610003687
2029,TLJ2,25523.499330358,26150.4993478992,24916.2250471176
2030,TLJ2,25104.3748427431,25785.7288771347,24462.0803515085
2031,TLJ2,24692.1328493288,25423.2640707287,23997.5755013652
2032,TLJ2,24286.6603318404,25055.4328564301,23542.8321476835
2033,TLJ2,23887.8461278902,24704.3447777866,23100.5564020816
2023,TLJ3,20036.2077094237,20195.9309470444,19886.9535844467
2024,TLJ3,19691.5878430037,19866.2072522394,19524.3567250022
2025,TLJ3,19336.4068420352,19526.0319384943,19148.5393032305
2026,TLJ3,18848.9425999046,19051.1057024401,18647.1866338515
2027,TLJ3,19007.5743365027,19228.9170036146,18787.6998580658
2028,TLJ3,18473.7126016585,18931.131061315,18113.9269992972
2029,TLJ3,18150.3841741883,18647.0464454779,17753.351459936
2030,TLJ3,17832.7146672754,18367.1302166676,17399.4335086453
2031,TLJ3,17520.6050380298,18084.3936432238,17057.4279820084
2032,TLJ3,17213.9579770182,17804.7721707243,16726.9409760918
2033,TLJ3,16912.6778779251,17529.3712589052,16398.4978640618
2023,TLJ4,21553.3528988582,21684.1245513975,21413.9301824808
2024,TLJ4,20985.9132727091,21132.7121654628,20834.7278281029
2025,TLJ4,20552.1662019494,20711.417221923,20387.9630161325
2026,TLJ4,20057.0021049229,20227.2414490116,19880.6402091656
2027,TLJ4,20810.196230765,21000.6909524799,20610.3171244532
2028,TLJ4,20447.0993541548,20983.095127363,19996.287054475
2029,TLJ4,20328.5425002692,20910.3267982636,19830.5593268829
2030,TLJ4,20210.6730655309,20861.950929607,19653.7579790749
2031,TLJ4,20093.4870641301,20801.5478926775,19485.8324394844
2032,TLJ4,19976.9805333673,20743.2456848744,19331.3076937553
2033,TLJ4,19861.14953352,20670.6883721445,19173.4329755035
2023,TLK1,26570.800943294,26771.4198569395,26288.6535135433
2024,TLK1,25710.8558206061,25922.4449294673,25396.0063097684
2025,TLK1,24865.0997359195,25085.7195888756,24525.5879930089
2026,TLK1,24439.1765988228,24672.6233987842,24066.7521799647
2027,TLK1,24685.630310383,24941.3043100531,24265.6855733298
2028,TLK1,24232.6075418857,24798.1434936494,23568.2217397506
2029,TLK1,23859.9344051581,24473.9139409698,23128.541215086
2030,TLK1,23492.9926065292,24152.7334423074,22703.8845265034
2031,TLK1,23131.6940037825,23833.8441298291,22290.7220334488
2032,TLK1,22775.9518102396,23520.2197908123,21890.4156387197
2033,TLK1,22425.6805739144,23211.0434266749,21479.5499433428
2023,TLK2,12221.8369472936,12344.6413438704,12108.9496171713
2024,TLK2,11661.0466709864,11795.2188434682,11538.4989941542
2025,TLK2,11397.5965259595,11541.563478852,11264.4270194441
2026,TLK2,11187.0754048081,11339.6243608448,11042.3277468797
2027,TLK2,11108.8879913343,11273.7179889407,10952.4703820837
2028,TLK2,10897.4535843741,11212.496676527,10592.6259381393
2029,TLK2,10673.6942824288,11019.593730548,10348.6924090656
2030,TLK2,10454.5294689867,10829.3326115072,10116.5276284042
2031,TLK2,10239.8648046195,10641.13912311,9887.99258737751
2032,TLK2,10029.6078869869,10441.0700434023,9658.81882869314
2033,TLK2,9823.66821106159,10244.7629395487,9429.89455586146
2023,TLK3,5400.19005428476,5466.93897283771,5327.4711305273
2024,TLK3,5109.93501624093,5179.35816186679,5031.24336693148
2025,TLK3,4936.28982813378,5012.14174534806,4851.72109564211
2026,TLK3,4887.14176061323,4971.68073901064,4794.03010399258
2027,TLK3,4921.4030369606,5014.72783503149,4820.08854787047
2028,TLK3,4733.29216212561,4882.10326640558,4597.47810479993
2029,TLK3,4627.28975513543,4789.34701122125,4483.12682914981
2030,TLK3,4523.6612794182,4698.18213999358,4369.66690233671
2031,TLK3,4422.35357061805,4606.79760316913,4260.12876286244
2032,TLK3,4323.31465499856,4518.56530517844,4154.22507948603
2033,TLK3,4226.49372277874,4431.00008102927,4049.94590144862
2023,TLK4,11208.1792608963,11380.2194897985,11037.4970378059
2024,TLK4,10999.9880474882,11190.5076852765,10813.7081811853
2025,TLK4,10502.246182149,10707.4938858246,10302.7903794647
2026,TLK4,10277.1699784384,10500.080667308,10061.1409297275
2027,TLK4,10418.8726023864,10665.9186845877,10178.1901557236
2028,TLK4,10105.6558480668,10434.5658793904,9793.34174848169
2029,TLK4,9908.98589728584,10257.8957614625,9578.57360760858
2030,TLK4,9716.14341402624,10084.1516706913,9360.46664419562
2031,TLK4,9527.05391051001,9910.99788483262,9142.86951081644
2032,TLK4,9341.64434859369,9745.85529756016,8937.27210561647
2033,TLK4,9159.84311155649,9584.03893826115,8744.16560746168
